522	4394	1
522	4404	1
522	4437	1
522	4691	1
522	4761	1
522	4933	1
522	4947	1
522	4997	1
522	5034	1
522	6072	1
522	6200	1
522	6839	1
522	7211	1
522	8491	1
522	8902	1
522	9091	1
522	9160	1
522	9680	1
522	10643	1
522	10780	1
522	11383	1
522	11602	1
522	11658	1
522	13427	1
522	14731	1
522	16920	1
522	16942	1
522	17092	1
522	19051	1
522	19348	1
522	20025	1
522	21858	1
522	21938	1
522	22484	1
522	22578	1
522	23637	1
522	24162	1
522	24272	1
522	28184	1
522	31022	1
522	31027	1
522	31030	1
522	31038	1
522	31046	1
533	3521	-1
536	3951	-1
536	31096	1
542	176	1
542	1455	1
542	3100	1
542	3540	1
542	4361	1
542	9328	1
542	17500	-1
542	24543	1
555	106	1
555	1240	1
555	1442	1
555	1455	1
555	1582	1
555	1881	1
555	2817	1
555	3335	1
555	4563	1
555	4818	1
555	5034	1
555	5378	1
555	5994	1
555	6283	1
555	9456	1
555	9697	1
555	18843	1
555	19710	1
555	28367	1
555	30610	1
555	31127	1
555	31128	1
555	31129	1
559	3773	1
559	15556	1
559	15558	1
586	75	1
589	877	1
592	17029	-1
607	8	1
607	55	1
607	71	1
607	74	1
607	78	1
607	94	1
607	648	1
607	792	1
607	842	1
607	858	1
607	859	1
607	880	1
607	936	1
607	976	1
607	1438	1
607	1990	1
607	2078	1
607	2328	1
607	2388	1
607	2392	1
607	2448	1
607	2513	1
607	2514	1
607	3143	1
607	3539	1
607	3772	1
607	4394	1
607	4838	1
607	5399	1
607	5893	1
607	5934	1
607	7220	1
607	7928	1
607	8119	1
607	8327	1
607	24149	1
607	24264	1
607	24917	1
607	26130	1
607	26136	1
607	26138	1
607	26144	1
607	26145	1
607	26148	1
610	2421	1
620	14410	1
648	67	1
648	71	1
648	74	1
648	78	1
648	142	1
648	522	1
648	726	1
648	791	1
648	821	1
648	858	1
648	880	1
648	896	1
648	936	1
648	973	1
648	988	1
648	1019	1
648	1029	1
648	1051	1
648	1174	1
648	1193	1
648	1389	1
648	1975	1
648	2037	1
648	2293	1
648	2379	1
648	2403	1
648	2428	1
648	2469	1
648	3773	1
648	4248	1
648	4437	1
648	5075	1
648	5660	1
648	8026	1
648	8706	1
648	9804	1
648	16290	1
648	19826	1
650	2290	1
658	1455	1
658	4683	1
658	4691	-1
663	669	-1
663	1442	1
663	1687	-1
663	1751	-1
663	3252	1
663	4654	1
663	10573	1
663	15936	1
663	18804	-1
663	20612	1
663	27756	1
669	78	1
669	302	-1
669	648	1
669	663	-1
669	751	-1
669	943	-1
669	1442	1
669	1582	-1
669	2035	-1
669	2101	-1
669	2379	1
669	2949	-1
669	3769	1
669	4060	-1
669	5009	-1
669	5699	1
669	5752	-1
669	5846	1
669	5851	1
669	6684	1
669	7219	-1
669	7477	1
669	8225	-1
669	9014	-1
669	10506	1
669	10669	1
669	10722	1
669	12581	1
669	14670	1
669	14794	-1
669	15067	1
669	15803	-1
669	16221	1
669	16584	1
669	16941	-1
669	18130	-1
669	19294	-1
669	20239	1
669	21783	1
669	22713	-1
669	23197	1
669	23552	-1
669	23842	-1
669	23855	1
669	24244	1
669	26363	-1
669	26542	1
669	35049	1
669	35056	1
669	35057	1
669	35061	1
669	35066	-1
669	35071	-1
669	35077	-1
669	35079	-1
694	75	1
694	6125	-1
702	2300	1
706	35905	1
709	13	1
709	5903	1
709	6101	1
709	10878	1
709	10881	1
709	10886	1
709	10889	1
709	10893	1
711	1927	1
711	35909	-1
716	3109	1
726	4163	-1
726	5080	1
726	9160	-1
726	17893	-1
726	35919	-1
736	651	-1
736	1019	-1
736	1080	-1
736	1480	-1
736	1687	-1
736	1929	-1
736	2321	-1
736	2837	1
736	2907	1
736	3214	-1
736	3250	-1
736	3544	-1
736	3754	-1
736	4356	-1
736	5699	-1
736	5733	1
736	5930	-1
736	5980	-1
736	7807	1
736	9029	1
736	9235	-1
736	9889	-1
736	10380	-1
736	11155	-1
736	12110	-1
736	13490	-1
736	14271	-1
736	14670	-1
736	14760	1
736	15438	-1
736	17323	-1
736	17566	-1
736	17977	-1
736	18533	-1
736	20609	-1
736	21956	-1
736	22066	-1
736	25109	-1
736	26203	-1
736	28184	-1
736	35928	1
736	35929	-1
736	35943	-1
736	35949	-1
737	889	-1
751	1326	-1
753	694	1
760	106	-1
760	147	-1
760	1773	1
760	2037	-1
760	4967	-1
760	36155	1
763	6	1
763	417	-1
763	3335	1
766	877	1
766	1555	1
774	3335	1
774	8447	-1
776	19761	-1
787	11	1
787	784	1
787	36376	1
791	67	1
791	71	1
791	74	1
791	75	1
791	78	1
791	106	1
791	142	1
791	323	1
791	417	1
791	490	1
791	522	1
791	542	1
791	648	1
791	798	1
791	804	1
791	821	1
791	858	1
791	880	1
791	896	1
791	936	1
791	973	1
791	1019	1
791	1029	1
791	1050	1
791	1066	1
791	1111	1
791	1174	1
791	1193	1
791	1389	1
791	1401	1
791	1483	1
791	1582	1
791	1592	1
791	1975	1
791	2037	1
791	2094	1
791	2106	1
791	2300	1
791	2328	1
791	2379	1
791	2421	1
791	2428	1
791	2430	1
791	2466	1
791	2467	1
791	2469	1
791	2646	1
791	2661	1
791	2680	1
791	2812	1
791	3083	1
791	3143	1
791	3315	1
791	3342	1
791	3494	1
791	3773	1
791	3933	1
791	4248	1
791	4306	1
791	4421	1
791	4554	1
791	4691	1
791	4947	1
791	5028	1
791	5034	1
791	5075	1
791	5378	1
791	5399	1
791	5893	1
791	6205	1
791	6374	1
791	6490	1
791	6843	1
791	7036	1
791	7040	1
791	7759	1
791	8174	1
791	8670	1
791	9064	1
791	9074	1
791	9697	1
791	10321	1
791	11203	1
791	11658	1
791	15799	1
791	16538	1
791	17907	1
791	19826	1
791	22019	1
791	25856	1
791	26525	1
791	30511	1
791	36407	1
791	36409	1
792	5396	1
793	78	1
793	4835	1
793	8225	-1
794	74	1
794	75	1
794	269	1
794	702	1
794	858	1
794	943	-1
794	1080	1
794	1111	1
794	1241	-1
794	1274	1
794	1442	1
794	1524	-1
794	1687	1
794	1815	-1
794	2352	-1
794	2392	-1
794	2865	1
794	3250	-1
794	3334	-1
794	3335	1
794	4394	-1
794	5234	1
794	5450	1
794	5976	1
794	6090	1
794	6183	1
794	6706	-1
794	6810	-1
794	7734	1
794	10409	1
794	10780	-1
794	10944	1
794	12156	1
794	12157	1
794	12160	1
794	12163	1
794	12165	1
794	12169	1
794	12174	1
794	12188	-1
794	12189	-1
794	12194	-1
794	12195	-1
794	12199	-1
798	8	1
798	27	1
798	67	1
798	71	1
798	74	1
798	265	1
798	648	1
798	651	1
798	726	1
798	791	1
798	822	1
798	836	1
798	842	1
798	858	1
798	859	1
798	880	1
798	896	1
798	897	1
798	899	1
798	936	1
798	958	1
798	1021	1
798	1029	1
798	1066	1
798	1174	1
798	1193	1
798	1202	1
798	1240	-1
798	1241	1
798	1438	1
798	1455	1
798	1491	-1
798	1582	1
798	1710	1
798	2037	1
798	2094	1
798	2392	1
798	2412	1
798	2428	1
798	2469	1
798	2799	1
798	2980	1
798	3127	1
798	3228	1
798	3479	1
798	3932	1
798	4180	1
798	4233	1
798	4258	1
798	4453	-1
798	4815	1
798	5034	1
798	5075	1
798	5080	1
798	5853	1
798	5893	1
798	5980	1
798	6110	1
798	6636	-1
798	6843	1
798	7734	1
798	7749	1
798	8228	-1
798	8298	1
798	9043	1
798	9256	1
798	9258	1
798	9266	1
798	9271	1
798	9278	1
798	9281	1
798	9290	1
798	9301	1
798	9307	1
798	9311	1
798	9318	1
798	9328	1
798	9331	1
798	9332	1
798	9338	1
798	9340	1
798	9344	-1
798	9347	-1
798	9348	-1
798	9351	-1
799	106	-1
799	690	-1
799	943	1
799	1240	-1
799	1368	1
799	2615	-1
799	4377	1
799	8345	1
799	32228	-1
803	6942	1
804	44	1
804	405	-1
804	1442	1
804	2355	-1
804	3083	-1
804	3371	-1
804	3595	-1
804	4002	1
804	4581	-1
804	4696	1
804	5110	1
804	5570	-1
804	5604	1
804	6200	-1
804	6239	1
804	7704	1
804	8361	-1
804	8464	-1
804	10767	1
804	12139	-1
804	13627	-1
804	16353	-1
804	24272	-1
804	25447	-1
804	26553	1
804	26555	-1
804	26557	-1
804	26559	-1
804	26563	-1
821	8	1
821	44	1
821	55	1
821	74	1
821	75	1
821	78	1
821	109	1
821	139	1
821	323	1
821	522	1
821	648	1
821	690	1
821	791	1
821	858	1
821	896	1
821	936	1
821	973	1
821	1019	1
821	1029	1
821	1050	1
821	1200	1
821	1241	1
821	1975	1
821	2037	1
821	2328	1
821	3507	1
821	3773	1
821	4696	1
821	4699	1
821	4700	1
821	4703	1
821	4713	1
821	4715	1
821	4718	1
821	4720	1
821	4724	1
821	4727	1
822	142	1
822	323	1
822	651	1
822	658	1
822	859	1
822	877	1
822	935	1
822	943	1
822	1241	1
822	1254	1
822	1369	1
822	1373	1
822	1483	1
822	1744	1
822	2094	1
822	2291	1
822	2632	1
822	2676	1
822	2694	1
822	2732	1
822	3143	1
822	3256	-1
822	3488	1
822	3822	1
822	3932	1
822	4088	1
822	4361	1
822	4554	1
822	4777	1
822	5372	1
822	5715	1
822	5907	1
822	5994	1
822	6636	1
822	7095	1
822	8026	1
822	8112	1
822	8360	1
822	9374	1
822	9390	1
822	9398	1
822	9418	1
822	9942	1
822	9984	1
822	11383	-1
822	11499	1
822	11774	1
822	14793	1
822	15427	1
822	15936	1
822	16429	1
822	16829	1
822	18285	1
822	18447	1
822	19397	1
822	22352	1
822	22641	1
822	23129	1
822	23861	1
822	25649	1
822	35570	1
822	35823	1
822	36495	1
822	36502	1
822	36504	1
822	36509	1
822	36511	1
822	36515	1
836	8	1
836	71	1
836	74	1
836	75	1
836	78	1
836	265	1
836	323	1
836	648	1
836	751	1
836	798	1
836	842	1
836	859	1
836	930	1
836	936	1
836	976	1
836	1066	1
836	1326	1
836	1338	1
836	1689	1
836	1803	1
836	1990	1
836	2421	1
836	2514	1
836	4239	1
836	4901	1
836	5034	1
836	6787	1
836	6810	1
836	8133	1
836	10774	1
836	12139	1
836	12241	1
836	12257	1
836	12351	1
836	17634	1
836	17987	1
836	22050	1
836	22065	1
836	23997	1
836	36527	1
837	195	1
837	261	1
837	522	1
837	776	1
837	2300	1
837	2817	1
837	3335	-1
837	4356	1
837	9949	1
837	9984	1
837	10260	1
837	10293	-1
837	13680	1
837	16169	1
837	16543	1
837	27305	1
837	27308	1
837	27316	-1
838	51	1
838	55	-1
838	2949	1
838	4815	1
838	7097	-1
838	17525	1
838	17526	1
838	17528	1
842	67	1
842	71	1
842	74	1
842	78	1
842	265	1
842	607	1
842	648	1
842	798	1
842	836	1
842	880	1
842	896	1
842	936	1
842	976	1
842	988	1
842	1066	1
842	1335	1
842	1722	1
842	2073	1
842	2293	1
842	2376	1
842	2412	1
842	2421	1
842	2428	1
842	12057	1
842	12890	1
854	5396	1
854	6977	1
854	36547	1
858	8	1
858	67	1
858	71	1
858	74	1
858	142	1
858	522	1
858	607	1
858	791	1
858	794	1
858	798	1
858	821	1
858	880	1
858	896	1
858	936	1
858	973	1
858	976	1
858	988	1
858	1029	1
858	1050	1
858	1174	1
858	1389	1
858	2430	1
858	2441	1
858	2448	1
858	2679	1
858	4258	1
858	5075	1
858	5213	1
858	5853	1
858	7458	1
858	8026	1
858	36582	1
858	36583	-1
859	8	1
859	67	1
859	71	1
859	106	1
859	607	1
859	648	1
859	694	1
859	798	1
859	799	1
859	822	1
859	836	1
859	858	1
859	880	1
859	896	1
859	936	1
859	973	1
859	976	1
859	988	1
859	1021	1
859	1193	1
859	1990	1
859	2239	1
859	2328	1
859	2466	1
859	2469	1
859	3469	1
859	3773	1
859	4158	1
859	4217	1
859	4433	1
859	4437	1
859	5034	1
859	5075	1
859	5155	1
859	5187	1
859	5319	1
859	5399	1
859	6144	1
859	7195	1
859	9022	1
859	9271	1
859	9783	1
859	19397	1
859	19826	1
859	23753	1
859	36584	1
859	36585	1
859	36586	1
865	8	1
865	75	1
865	522	1
865	7450	1
865	12163	1
865	12492	1
865	25367	1
865	36600	1
865	36605	1
872	1170	1
877	2290	-1
877	4679	1
877	7976	1
877	17214	1
877	36631	1
880	8	1
880	67	1
880	71	1
880	74	1
880	75	1
880	78	1
880	607	1
880	648	1
880	791	1
880	798	1
880	842	1
880	858	1
880	859	1
880	936	1
880	973	1
880	976	1
880	988	1
880	1019	1
880	1029	1
880	1066	1
880	1092	1
880	1241	1
880	1442	1
880	1480	1
880	1722	1
880	1990	1
880	2290	1
880	2300	1
880	2379	1
880	2392	1
880	2421	1
880	2428	1
880	2466	1
880	2467	1
880	2646	1
880	3134	1
880	4235	1
880	5660	1
880	6636	1
880	6843	1
880	12810	1
880	18971	1
889	8	1
889	55	1
889	71	1
889	74	1
889	75	1
889	726	1
889	896	1
889	936	1
889	976	1
889	1066	1
889	1241	1
889	1990	1
889	2073	1
889	2163	1
889	2290	1
889	2379	1
889	2428	1
889	24902	1
896	8	1
896	71	1
896	74	1
896	78	1
896	648	1
896	791	1
896	798	1
896	821	1
896	842	1
896	858	1
896	859	1
896	880	1
896	889	1
896	936	1
896	973	1
896	991	1
896	1019	1
896	1021	1
896	1029	1
896	1051	1
896	1066	1
896	1200	1
896	1349	1
896	1389	1
896	1722	1
896	1975	1
896	1990	1
896	2037	1
896	2073	1
896	2163	1
896	2328	1
896	2388	1
896	2392	1
896	2412	1
896	2466	1
896	2646	1
896	3773	1
896	4258	1
896	4433	1
896	8602	1
896	9783	1
896	10274	1
896	12907	1
896	14046	1
896	15984	1
896	18140	1
896	25873	1
896	36669	1
899	8	1
899	71	1
899	798	1
899	1540	1
899	2037	1
899	2466	1
899	4079	1
899	7811	1
899	17526	1
899	34370	1
899	36704	1
899	36705	-1
906	269	1
906	6886	1
907	36708	1
910	651	1
910	943	1
910	2676	1
910	3335	1
910	4815	1
910	8289	1
923	74	1
923	75	1
923	1733	1
923	11268	1
928	36743	-1
935	71	1
935	651	1
935	877	1
935	897	1
935	943	1
935	1228	1
935	1761	1
935	1765	1
935	2239	1
935	4002	1
935	5075	1
935	5275	1
935	5442	1
935	5840	1
935	6110	1
935	7211	1
935	7269	1
935	8225	-1
935	11658	1
935	13221	1
935	13796	1
935	20590	1
935	23751	-1
935	35016	1
935	36755	1
935	36756	1
936	8	1
936	44	1
936	52	1
936	55	1
936	67	1
936	71	1
936	74	1
936	75	1
936	78	1
936	106	1
936	142	1
936	265	1
936	522	1
936	607	1
936	648	1
936	726	1
936	791	1
936	798	1
936	804	1
936	836	1
936	842	1
936	858	1
936	880	1
936	896	1
936	897	1
936	930	1
936	973	1
936	1019	1
936	1021	1
936	1029	1
936	1051	1
936	1066	1
936	1117	1
936	1174	1
936	1241	1
936	1389	1
936	1689	1
936	1722	1
936	1975	1
936	1990	1
936	2073	1
936	2094	1
936	2109	1
936	2293	1
936	2300	1
936	2379	1
936	2412	1
936	2421	1
936	2428	1
936	2430	1
936	2441	1
936	2466	1
936	2469	1
936	3482	1
936	3773	1
936	4233	1
936	4250	1
936	4258	1
936	4421	1
936	4554	1
936	5034	1
936	5075	1
936	5187	1
936	5660	1
936	5853	1
936	6121	1
936	6144	1
936	6309	1
936	6843	1
936	7710	1
936	7712	1
936	7723	1
936	7731	1
936	7734	1
936	7741	1
936	7749	1
936	7751	1
936	7752	1
936	7759	1
936	7767	1
936	7772	1
936	7784	1
947	14485	1
948	2271	1
948	2352	1
948	3523	1
948	3642	1
948	7741	1
948	13536	1
948	26538	1
948	36772	1
948	36773	1
953	726	1
953	737	1
953	794	1
953	923	1
953	1765	1
953	2192	1
953	2430	1
953	2747	1
953	3033	1
953	3119	1
953	4060	1
953	4163	1
953	4492	1
953	5567	1
953	6301	1
953	9697	1
953	14142	1
953	15558	1
953	17109	1
953	17121	1
953	17124	1
953	17126	1
953	17128	1
954	2156	1
954	2239	1
954	7095	1
954	8558	1
973	8	1
973	67	1
973	71	1
973	74	1
973	78	1
973	176	1
973	648	1
973	791	1
973	821	1
973	858	1
973	859	1
973	877	1
973	880	1
973	896	1
973	936	1
973	976	1
973	988	1
973	991	1
973	1021	1
973	1029	1
973	1051	1
973	1066	1
973	1080	1
973	1200	1
973	1389	1
973	1491	-1
973	2290	1
973	2421	1
973	2428	1
973	2441	1
973	2466	1
973	3773	1
973	4168	1
973	4258	1
973	6466	1
973	6741	1
973	6843	1
973	7731	1
973	8026	1
973	8706	1
973	8776	1
973	9783	1
973	11025	1
973	12325	1
973	12915	1
973	19811	1
973	21228	1
973	21229	1
973	21417	1
973	36610	-1
973	36652	1
973	36813	1
973	36815	1
976	8	1
976	55	1
976	67	1
976	607	1
976	648	-1
976	651	1
976	842	1
976	858	1
976	859	1
976	880	1
976	889	1
976	973	1
976	988	1
976	991	-1
976	996	-1
976	1019	-1
976	1021	1
976	1029	1
976	1051	-1
976	1066	1
976	1080	1
976	1328	-1
976	1352	-1
976	1990	1
976	2058	1
976	2073	1
976	2094	-1
976	2290	1
976	2300	-1
976	2441	1
976	2552	1
976	3074	1
976	3372	1
976	3539	1
976	3773	1
976	4217	1
976	4233	1
976	4433	1
976	4838	-1
976	5076	-1
976	5193	1
976	5401	1
976	5907	-1
976	5994	-1
976	6039	1
976	6309	1
976	6466	1
976	6804	1
976	7342	-1
976	7435	1
976	7444	1
976	7448	1
976	7450	1
976	7451	1
976	7458	1
976	7467	1
976	7477	1
976	7480	1
976	7482	1
